Area,Base Constraint,Length,Structural Usage,Unconnected Height,Volume,Assembly Code,Width
15.96137356,Stuen,6000.255531,0,2660,1.915282413,225,120
6.409997583,Stuen,2315.045213,0,2660,0.739053839,225,120
1.67804,2. sal,1940,0,3680,0.202193345,225,120
1.67804,2. sal,1940,0,3680,0.20219472,225,120
1.6046,2. sal,2260,0,710,0.192552,225,120
1.69264746,3. sal,1940.051032,0,3680,0.201942871,225,120
1.692598709,3. sal,1939.998612,0,3680,0.201878486,225,120
1.292212092,4. sal,1940.017031,0,710,0.155065451,225,120
1.292199015,4. sal,1939.998612,0,710,0.155063882,225,120
0.180576,6. sal,792,0,228,0.02166912,225,120
4.6686,3. sal,5020,0,3680,0.560232,225,120
1.95765,2. sal,2105,0,3680,0.234918,225,120
1.956338118,2. sal,2103.589374,0,3680,0.234760574,225,120
1.2851,1. sal,1870,0,710,0.154212,225,120
4.1109,6. sal,5890,0,710,0.493308,225,120
0.964893992,1. sal,1359.005622,0,710,0.115787279,225,120
2.000497125,2. sal,2877.998278,0,709.9,0.240059637,225,120
2.136821671,3. sal,3130.031936,0,709.9,0.256418601,225,120
2.136821912,4. sal,3130.032275,0,709.9,0.256418629,225,120
0.609854483,2. sal,2938.02965,0,211.9,0.073182538,225,120
0.637819,2. sal,3130,0,211.9,0.07653828,225,120
0.609861128,2. sal,2938.060801,0,211.9,0.07318333,225,120
0.609854483,3. sal,2938.02965,0,211.9,0.073182538,225,120
0.637825767,3. sal,3130.031936,0,211.9,0.076539092,225,120
0.609861128,3. sal,2938.060801,0,211.9,0.07318333,225,120
0.609843161,4. sal,2937.976082,0,211.9,0.073181176,225,120
0.637825839,4. sal,3130.032275,0,211.9,0.076539101,225,120
0.609854213,4. sal,2938.028307,0,211.9,0.073182504,225,120
8.4896,PLAN 02,15160,0,560,1.230992,225,145
3.4641,PLAN 02,2772.5,0,1283,0.5022945,225,145
5.645199976,PLAN 02,4472.499981,0,1283,0.818553996,225,145
9.660990037,PLAN 02,7675.000029,0,1283,1.400843555,225,145
2.966,PLAN 02,2000,0,1483,0.43007,225,145
15.08938,PLAN 02,11915,0,1291,1.8097281,225,120
5.695369626,PLAN 03,3923.438048,0,1283,0.825828596,225,145
3.1143,PLAN 03,2100,0,1282.739456,0.4515735,225,145
27.59862999,PLAN 03,18609.99999,0,1483,4.001801348,225,145
1.5725,PLAN 03,1850,0,850,0.2280125,225,145
1.785,PLAN 03,2100,0,850,0.258825,225,145
1.395953425,PLAN 03,2100,0,664.739726,0.202413247,225,145
1.1172,PLAN 03,1995,0,560,0.161994,225,145
1.036,PLAN 03,1850,0,560,0.15022,225,145
1.176,PLAN 03,2100,0,560,0.17052,225,145
1.785,PLAN 03,2100,0,850,0.258825,225,145
2.37249281,PLAN 04,1599.792859,0,1483,0.344011457,225,145
2.079907486,PLAN 05,1402.499991,0,1483,0.301586585,225,145
1.467974975,PLAN 14,1472.499977,0,1110,0.212856371,225,145
1.47907482,PLAN 14,1482.499838,0,1110,0.214465849,225,145
1.479075128,PLAN 14,1482.500116,0,1110,0.214465894,225,145
1.595624872,PLAN 14,1552.499884,0,1110,0.231365606,225,145
1.479075077,PLAN 14,1482.500069,0,1110,0.214465886,225,145
1.479074974,PLAN 14,1482.499977,0,1110,0.214465871,225,145
1.479074974,PLAN 14,1482.499977,0,1110,0.214465871,225,145
1.467974975,PLAN 14,1472.499978,0,1110,0.212856371,225,145
1.467974975,PLAN 14,1472.499977,0,1110,0.212856371,225,145
1.479074821,PLAN 14,1482.499838,0,1110,0.214465849,225,145
1.479075128,PLAN 14,1482.500116,0,1110,0.214465894,225,145
1.479074872,PLAN 14,1482.499885,0,1110,0.214465856,225,145
1.479075,PLAN 14,1482.5,0,1110,0.214465875,225,145
1.479075,PLAN 14,1482.5,0,1110,0.214465875,225,145
1.479075026,PLAN 14,1482.500023,0,1110,0.214465879,225,145
1.467974975,PLAN 14,1472.499977,0,1110,0.212856371,225,145
1.792649983,PLAN 14,1764.999985,0,1110,0.259934248,225,145
1.792649983,PLAN 14,1764.999985,0,1110,0.259934248,225,145
2.5245,PLAN 07,1500,0,1683,0.3660525,225,145
8.712624989,PLAN 03,5874.999993,0,1483,1.263330623,225,145
2.228207622,PLAN 03,1502.500082,0,1483,0.323090105,225,145
1.668375,PLAN 03,1197.5,0,1483,0.241914375,225,145
1.668375011,PLAN 03,1197.500007,0,1483,0.241914377,225,145
2.01465,PLAN 13,1965,0,1110,0.29212425,225,145
2.01086624,PLAN 13,1964.999728,0,1107.91545,0.291575605,225,145
2.014650302,PLAN 13,1965.000272,0,1110,0.292124294,225,145
1.8759,PLAN 13,1840,0,1110,0.2720055,225,145
1.467974975,PLAN 12,1472.499977,0,1110,0.212856371,225,145
1.479074975,PLAN 12,1482.499977,0,1110,0.214465871,225,145
1.479075,PLAN 12,1482.5,0,1110,0.214465875,225,145
1.479074949,PLAN 12,1482.499954,0,1110,0.214465868,225,145
1.479074974,PLAN 12,1482.499977,0,1110,0.214465871,225,145
1.479074974,PLAN 12,1482.499977,0,1110,0.214465871,225,145
1.479074974,PLAN 12,1482.499977,0,1110,0.214465871,225,145
1.467974975,PLAN 12,1472.499978,0,1110,0.212856371,225,145
1.467974975,PLAN 12,1472.499977,0,1110,0.212856371,225,145
1.479074975,PLAN 12,1482.499977,0,1110,0.214465871,225,145
1.479074975,PLAN 12,1482.499977,0,1110,0.214465871,225,145
1.479074975,PLAN 12,1482.499977,0,1110,0.214465871,225,145
1.479075,PLAN 12,1482.5,0,1110,0.214465875,225,145
1.479074949,PLAN 12,1482.499954,0,1110,0.214465868,225,145
1.479074975,PLAN 12,1482.499977,0,1110,0.214465871,225,145
1.467974975,PLAN 12,1472.499978,0,1110,0.212856371,225,145
1.792649983,PLAN 12,1764.999985,0,1110,0.259934248,225,145
1.792649983,PLAN 12,1764.999985,0,1110,0.259934248,225,145
1.798199983,PLAN 12,1769.999985,0,1110,0.260738998,225,145
1.798199983,PLAN 12,1769.999985,0,1110,0.260738998,225,145
1.467974975,PLAN 11,1472.499977,0,1110,0.212856371,225,145
1.479074975,PLAN 11,1482.499977,0,1110,0.214465871,225,145
1.479074974,PLAN 11,1482.499977,0,1110,0.214465871,225,145
1.479074974,PLAN 11,1482.499977,0,1110,0.214465871,225,145
1.479074974,PLAN 11,1482.499977,0,1110,0.214465871,225,145
1.479074974,PLAN 11,1482.499977,0,1430,0.214465871,225,145
1.479074974,PLAN 11,1482.499977,0,1110,0.214465871,225,145
1.467974975,PLAN 11,1472.499978,0,1110,0.212856371,225,145
1.467974975,PLAN 11,1472.499977,0,1110,0.212856371,225,145
1.479074975,PLAN 11,1482.499977,0,1110,0.214465871,225,145
1.479074975,PLAN 11,1482.499977,0,1110,0.214465871,225,145
1.479074975,PLAN 11,1482.499977,0,1110,0.214465871,225,145
1.479074975,PLAN 11,1482.499977,0,1110,0.214465871,225,145
1.479074975,PLAN 11,1482.499977,0,1110,0.214465871,225,145
1.479074974,PLAN 11,1482.499977,0,1110,0.214465871,225,145
1.467974975,PLAN 11,1472.499978,0,1110,0.212856371,225,145
1.798199983,PLAN 11,1619.999985,0,1110,0.260738998,225,145
1.798199983,PLAN 11,1619.999985,0,1110,0.260738998,225,145
2.736317486,PLAN 02,1944.999991,0,1483,0.396766035,225,145
2.3094,PLAN 02,1800,0,1283,0.334863,225,145
2.6694,PLAN 02,1872.5,0,1483,0.387063,225,145
2.6694,PLAN 04,1872.5,0,1483,0.387063,225,145
0.91946,PLAN 02,740,0,2033,0.1333217,225,145
17.26169,PLAN 02,9135,0,1933,2.50294505,225,145
2.190000007,PLAN 03,3650.000012,0,600,0.317550001,225,145
10.409218,PLAN 03,13466,0,773,0.187365924,225,18
4.34283,PLAN 04,4280,0,1083,0.62971035,225,145
1.69983,PLAN 07,1010,0,1683,0.24647535,225,145
3.4109,PLAN 03,2372.5,0,1483,0.4945805,225,145
2.358335,PLAN 03,1572.5,0,1483,0.341958575,225,145
2.6694,PLAN 01,1975,0,1483,0.387063,225,145
2.6694,PLAN 02,1800,0,1483,0.387063,225,145
5.048604988,PLAN 02,4007.49999,0,1283,0.732047723,225,145
4.96359,PLAN 02,4075,0,1263,0.71972055,225,145
2.538,PLAN 07,3000,0,846,0.045684,225,18
5.0037,PLAN 02,4270,0,1283,0.7255365,225,145
5.7837,PLAN 03,4242.5,0,1483,0.8386365,225,145
5.88122,PLAN 04,3482.5,0,1873,0.7057464,225,120
2.4894,PLAN 04,1800,0,1383,0.236493,225,95
3.154,PLAN 03,7957.5,0,400,0.45733,225,145
0.96425,PLAN 14,2887.5,0,350,0.11571,225,120
0.96775,PLAN 14,2897.5,0,350,0.11613,225,120
1.35485,PLAN 14,2897.5,0,490,0.162582,225,120
0.96425,PLAN 14,2887.5,0,350,0.11571,225,120
1.1655,PLAN 14,3462.5,0,350,0.13986,225,120
2.65675002,PLAN 14,2887.5,0,1360,0.318810002,225,120
0.96775,PLAN 14,2897.5,0,350,0.11613,225,120
1.3825,PLAN 14,2897.5,0,500,0.1659,225,120
0.966875,PLAN 14,2895,0,350,0.116025,225,120
2.516,PLAN 13,2186.25,0,1360,0.30192,225,120
2.516000244,PLAN 13,1850.000179,0,1360,0.301920029,225,120
1.864999864,PLAN 13,3729.999728,0,500,0.223799984,225,120
1.662499944,PLAN 13,3324.999887,0,500,0.199499993,225,120
6.508632819,PLAN 04,3922.500185,0,1723,0.781035938,225,120
0.96425,PLAN 12,2887.5,0,350,0.11571,225,120
0.96775,PLAN 12,2897.5,0,350,0.11613,225,120
1.3825,PLAN 12,2897.5,0,500,0.1659,225,120
0.96425,PLAN 12,2887.5,0,350,0.11571,225,120
1.665,PLAN 12,3462.5,0,500,0.1998,225,120
0.96425,PLAN 12,2887.5,0,350,0.11571,225,120
1.3825,PLAN 12,2897.5,0,500,0.1659,225,120
0.96775,PLAN 12,2897.5,0,350,0.11613,225,120
0.96425,PLAN 12,2887.5,0,350,0.11571,225,120
1.665,PLAN 12,3462.5,0,500,0.1998,225,120
6.025015,PLAN 04,3450,0,1823,0.7230018,225,120
0.96765033,PLAN 11,2754.999954,0,351.2342454,0.11611804,225,120
0.96765033,PLAN 11,2754.999954,0,351.2342454,0.11611804,225,120
1.377499977,PLAN 11,2754.999954,0,500,0.165299997,225,120
0.96765033,PLAN 11,2754.999954,0,351.2342454,0.11611804,225,120
1.169610037,PLAN 11,3462.5,0,351.2342454,0.140353204,225,120
0.967650346,PLAN 11,2887.5,0,351.2342454,0.116118042,225,120
0.967650346,PLAN 11,2887.5,0,351.2342454,0.116118042,225,120
1.3825,PLAN 11,2897.5,0,500,0.1659,225,120
0.971162689,PLAN 11,2897.5,0,351.2342454,0.116539523,225,120
2.3728,PLAN 04,1600,0,1683,0.344056,225,145
0.5076,PLAN 06,1410,0,360,0.073602,225,145
2.437640008,PLAN 02,2980.00001,0,818,0.04387752,225,18
4.98576,PLAN 02,2720,0,1833,0.5982912,225,120
4.8958,PLAN 02,2720,0,1883,0.587496,225,120
5.8108325,PLAN 02,3735,0,1613,0.6972999,225,120
4.262197508,PLAN 02,2652.500005,0,1683,0.511463701,225,120
4.569345,PLAN 02,2775,0,1683,0.5483214,225,120
5.040585,PLAN 02,2995,0,1683,0.6048702,225,120
4.925472811,PLAN 02,2902.1655,0,1733,0.714193558,225,145
8.5691675,PLAN 02,5420,0,1633,1.0283001,225,120
7.56079,PLAN 03,4775,0,1633,0.9072948,225,120
3.69058,PLAN 03,2260,0,1633,0.4428696,225,120
10.947115,PLAN 04,6347.5,0,1823,1.3136538,225,120
7.40138,PLAN 04,4205,0,1823,0.8881656,225,120
17.07301518,PLAN 09,10600.00011,0,1633,2.048761821,225,120
2.939400335,PLAN 09,1987.500205,0,1633,0.35272804,225,120
3.401539,PLAN 09,2228,0,1633,0.40818468,225,120
3.323155,PLAN 10,2142.5,0,1633,0.3987786,225,120
1.42713,PLAN 10,1010,0,1413,0.20693385,225,145
12.528625,PLAN 03,9210,0,1373,1.816650625,225,145
4.07825,PLAN 03,2822.5,0,1483,0.59134625,225,145
8.67555,PLAN 06,5995,0,1483,1.25795475,225,145
2.1195,PLAN 10,1645,0,1413,0.3073275,225,145
4.74383,PLAN 02,4010,0,1183,0.68785535,225,145
1.1211,PLAN 13,1057.5,0,1110,0.134532,225,120
7.3437,PLAN 03,3900,0,1883,1.0648365,225,145
7.121742988,PLAN 02,7960.999991,0,1233,0.854609159,225,120
2.154843131,PLAN 03,2322.5,0,1283,0.312452254,225,145
3.5154,PLAN 02,1960,0,1953,0.421848,225,120
5.829809985,PLAN 03,3642.499991,0,1633,0.699577198,225,120
1.1211,PLAN 13,1057.5,0,1110,0.1065045,225,95
2.669400304,PLAN 04,2047.500205,0,1483,0.387063044,225,145
2.669551937,PLAN 04,2022.602452,0,1483,0.387085031,225,145
2.6694,PLAN 01,2047.5,0,1483,0.387063,225,145
2.6694,PLAN 01,2050,0,1483,0.387063,225,145
2.6694,PLAN 02,1945,0,1483,0.387063,225,145
2.6694,PLAN 02,1945,0,1483,0.387063,225,145
2.3094,PLAN 02,1972.5,0,1283,0.334863,225,145
2.6694,PLAN 02,1872.5,0,1483,0.387063,225,145
2.6694,PLAN 02,1945,0,1483,0.387063,225,145
1.596,PLAN 02,2995,0,560,0.23142,225,145
6.71944,PLAN 02,5680,0,1183,0.9743188,225,145
4.773405,PLAN 02,4035,0,1183,0.692143725,225,145
2.1945,PLAN 03,1572.5,0,1463,0.3182025,225,145
2.6694,PLAN 03,1972.5,0,1483,0.387063,225,145
2.669400304,PLAN 04,1872.500205,0,1483,0.387063044,225,145
2.7508175,PLAN 04,1945,0,1483,0.398868537,225,145
2.6694,PLAN 04,1945,0,1483,0.387063,225,145
1.6095,PLAN 13,1497.5,0,1110,0.19314,225,120
1.662225,PLAN 13,1545,0,1110,0.157911375,225,95
25.54334999,PLAN 03,30320.99999,0,850,0.4597803,225,18
20.13416999,PLAN 03,30320.99999,0,670,0.36241506,225,18
29.03590106,PLAN 03,34160,0,849.9971035,0.522646219,225,18
26.3032,PLAN 03,34160,0,770,0.4734576,225,18
2.6694,PLAN 05,1975,0,1483,0.387063,225,145
3.5825,PLAN 03,2645,0,1433,0.5194625,225,145
4.02673,PLAN 05,2955,0,1433,0.4832076,225,120
4.02673,PLAN 05,2955,0,1433,0.4832076,225,120
6.471215,PLAN 05,3600,0,1873,0.7765458,225,120
2.10651,PLAN 05,1615,0,1433,0.2527812,225,120
2.10651,PLAN 05,1615,0,1433,0.2527812,225,120
2.0062,PLAN 05,1545,0,1433,0.290899,225,145
2.6694,PLAN 06,1945,0,1483,0.387063,225,145
2.669400304,PLAN 06,1945.000205,0,1483,0.387063044,225,145
2.6694,PLAN 06,2035,0,1483,0.387063,225,145
1.8629,PLAN 06,1445,0,1433,0.2701205,225,145
1.93455,PLAN 06,1495,0,1433,0.232146,225,120
1.93455,PLAN 06,1495,0,1433,0.232146,225,120
1.93455,PLAN 06,1495,0,1433,0.232146,225,120
1.93455,PLAN 06,1495,0,1433,0.232146,225,120
5.35678,PLAN 06,3005,0,1873,0.6428136,225,120
2.669400304,PLAN 07,1872.500205,0,1483,0.387063044,225,145
2.224499879,PLAN 07,1697.499918,0,1483,0.322552482,225,145
2.309880121,PLAN 07,1632.500082,0,1483,0.334932618,225,145
1.725753582,PLAN 07,4065.00796,0,450,0.20709043,225,120
2.2245,PLAN 07,1645,0,1483,0.3225525,225,145
0.424788443,PLAN 07,2477.491855,0,185.4977962,0.061594324,225,145
3.281558329,PLAN 07,2477.491855,0,1433,0.475825958,225,145
2.6694,PLAN 09,1945,0,1483,0.387063,225,145
2.5434,PLAN 10,1991.25,0,1413,0.368793,225,145
3.168974987,PLAN 10,2469.99999,0,1363,0.459501373,225,145
2.260799902,PLAN 10,1666.249931,0,1413,0.327815986,225,145
2.1195,PLAN 10,1645,0,1413,0.3073275,225,145
2.1195,PLAN 10,1645,0,1413,0.3073275,225,145
3.168974987,PLAN 10,2469.99999,0,1363,0.459501373,225,145
2.224500304,PLAN 11,1572.500205,0,1483,0.322552544,225,145
2.224500304,PLAN 11,1747.500205,0,1483,0.322552544,225,145
8.824499795,PLAN 14,8219.999815,0,1110,0.838327481,225,95
8.8245,PLAN 14,8220,0,1110,0.8383275,225,95
1.998000228,PLAN 13,1800.000205,0,1110,0.289710033,225,145
1.998,PLAN 13,1800,0,1110,0.28971,225,145
1.664999923,PLAN 13,1572.499931,0,1110,0.241424989,225,145
1.665,PLAN 14,1566.25,0,1110,0.241425,225,145
1.665,PLAN 14,1566.25,0,1110,0.241425,225,145
1.665,PLAN 12,1675,0,1110,0.241425,225,145
1.665,PLAN 12,1500,0,1110,0.241425,225,145
3.39298906,PLAN 03,3918.00041,0,869.9971035,0.491983414,225,145
6.384015013,PLAN 06,4527.500009,0,1433,0.766081802,225,120
2.0309,PLAN 02,2670,0,883,0.1929355,225,95
1.514494999,PLAN 11,1499.499999,0,1010,0.143877025,225,95
1.514494999,PLAN 11,1499.499999,0,1010,0.143877025,225,95
2.073808499,PLAN 11,1499.499999,0,1383,0.197011807,225,95
1.514494999,PLAN 12,1499.499999,0,1010,0.143877025,225,95
2.073808499,PLAN 12,1499.499999,0,1383,0.197011807,225,95
1.514494999,PLAN 13,1499.499999,0,1010,0.143877025,225,95
2.073808499,PLAN 13,1499.499999,0,1383,0.197011807,225,95
1.514494999,PLAN 14,1499.499999,0,1010,0.143877025,225,95
1.4084,PLAN 01,2800,0,503,0.0253512,225,18
1.4084,PLAN 01,2800,0,503,0.0253512,225,18
0.6036,PLAN 01,1200,0,503,0.0108648,225,18
1.4084,PLAN 01,2800,0,503,0.0253512,225,18
1.96,PLAN 01,3920,0,500,0.03528,225,18
3.9627,PLAN 13,3570,0,1110,0.5745915,225,145
1.66500007,PLAN 13,1572.500063,0,1110,0.24142501,225,145
0.3636,PLAN 02,1200,0,303,0.0065448,225,18
0.8484,PLAN 02,2800,0,303,0.0152712,225,18
0.8484,PLAN 03,2800,0,303,0.0152712,225,18
0.3636,PLAN 03,1200,0,303,0.0065448,225,18
0.3636,PLAN 03,1200,0,303,0.0065448,225,18
0.3636,PLAN 03,1200,0,303,0.0065448,225,18
0.3636,PLAN 03,1200,0,303,0.0065448,225,18
0.8484,PLAN 03,2800,0,303,0.0152712,225,18
5.0037,PLAN 02,4242.5,0,1283,0.7255365,225,145
5.42709,PLAN 02,4330,0,1283,0.78692805,225,145
5.003700263,PLAN 02,3900.000205,0,1283,0.725536538,225,145
10.37491,PLAN 13,6139,0,1690,0.18674838,225,18
10.49769,PLAN 13,6139,0,1710,0.18895842,225,18
13.98438012,PLAN 13,8178.000072,0,1710,0.251718842,225,18
7.2063,PLAN 03,5272.5,0,1413,0.6845985,225,95
0.3636,PLAN 02,1200,0,303,0.0065448,225,18
0.6036,PLAN 01,1200,0,503,0.0108648,225,18
2.814,PLAN 03,5097.5,0,560,0.40803,225,145
2.502276327,PLAN 07,1734.807031,0,1483,0.362830067,225,145
2.096962121,PLAN 07,1414.000082,0,1483,0.304059508,225,145
3.511288673,PLAN 07,2367.692969,0,1483,0.509136858,225,145
1.924429433,PLAN 04,2041.999928,0,921,0.182820796,225,95
13.4507445,PLAN 04,14604.5,0,921,1.277820727,225,95
1.836934433,PLAN 04,2041.999928,0,921,0.174508771,225,95
2.175999826,PLAN 09,2559.999795,0,850,0.315519975,225,145
0.5796,PLAN 03,1200,0,483,0.0104328,225,18
1.60792,PLAN 04,1895,0,808,0.1454602,225,95
2.01192,PLAN 04,2395,0,808,0.1838402,225,95
2.01192,PLAN 04,2395,0,808,0.1838402,225,95
6.11895,PLAN 04,5650,0,1083,0.88724775,225,145
4.30273,PLAN 04,4280,0,1073,0.62389585,225,145
0.689039998,PLAN 02,1979.999994,0,348,0.01240272,225,18
6.893099992,PLAN 02,8324.999991,0,828,0.999499499,225,145
2.46818,PLAN 02,3130,0,863,0.04442724,225,18
3.145635,PLAN 02,3645,0,863,0.05662143,225,18
2.368935005,PLAN 02,2745.000006,0,863,0.04264083,225,18
1.263899921,PLAN 02,3299.999795,0,933,0.183265489,225,145
2.6694,PLAN 03,1997.5,0,1483,0.387063,225,145
2.6694,PLAN 04,2047.5,0,1483,0.387063,225,145
2.669400443,PLAN 04,2047.500298,0,1483,0.387063064,225,145
1.530000174,PLAN 05,2047.500205,0,850,0.221850025,225,145
2.669400304,PLAN 05,1945.000205,0,1483,0.387063044,225,145
2.861235,PLAN 05,1872.5,0,1483,0.414879075,225,145
2.669400304,PLAN 06,2047.500205,0,1483,0.387063044,225,145
2.6694,PLAN 07,2047.5,0,1483,0.387063,225,145
2.669400304,PLAN 09,1945.000205,0,1483,0.387063044,225,145
2.1202065,PLAN 10,1645.5,0,1413,0.307429942,225,145
2.2245,PLAN 11,1741.25,0,1483,0.3225525,225,145
2.2245,PLAN 11,1741.25,0,1483,0.3225525,225,145
1.665,PLAN 12,1741.25,0,1110,0.241425,225,145
1.665,PLAN 12,1741.25,0,1110,0.241425,225,145
1.665,PLAN 13,1572.5,0,1110,0.241425,225,145
1.665,PLAN 13,1585,0,1110,0.241425,225,145
2.8275,PLAN 01 Dyrestald,5800,0,500,0.050895,225,18
1.435,PLAN 01 Dyrestald,2222.5,0,700,0.02583,225,18
2.03,PLAN 02,4205,0,500,0.03654,225,18
2.0275,PLAN 02,4200,0,500,0.036495,225,18
1.4275,PLAN 02,3000,0,500,0.025695,225,18
1.4275,PLAN 02,3000,0,500,0.025695,225,18
1.2775,PLAN 02,2700,0,500,0.022995,225,18
1.2775,PLAN 02,2700,0,500,0.022995,225,18
1.3525,PLAN 02,2850,0,500,0.024345,225,18
2.340000014,PLAN 02,4825.000029,0,500,0.04212,225,18
2.37499999,PLAN 02,4894.999981,0,500,0.04275,225,18
1.1055,PLAN 02,3823.75,0,300,0.019899,225,18
1.104,PLAN 02,3825,0,300,0.019872,225,18
1.104,PLAN 02,3825,0,300,0.019872,225,18
1.104,PLAN 02,3825,0,300,0.019872,225,18
0.6765,PLAN 03,2400,0,300,0.012177,225,18
1.765,PLAN 01 Dyrestald,3675,0,500,0.03177,225,18
5.4045,PLAN 01 Dyrestald,6150,0,900,0.097281,225,18
0.9765,PLAN 03,3400,0,300,0.017577,225,18
0.9765,PLAN 03,3400,0,300,0.017577,225,18
0.9765,PLAN 03,3400,0,300,0.017577,225,18
0.747000003,PLAN 03,2635.000009,0,300,0.013446,225,18
1.1115,PLAN 03,3850,0,300,0.020007,225,18
1.11,PLAN 03,3845,0,300,0.01998,225,18
1.39575,PLAN 03,4797.5,0,300,0.0251235,225,18
0.735,PLAN 03,2595,0,300,0.01323,225,18
0.735,PLAN 03,2622.5,0,300,0.01323,225,18
0.9,PLAN 03,3145,0,300,0.0162,225,18
0.792750025,PLAN 03,2815.000082,0,300,0.0142695,225,18
1.502999938,PLAN 03,5154.999795,0,300,0.027053999,225,18
1.194,PLAN 03,4125,0,300,0.021492,225,18
1.83975,PLAN 03,6196,0,300,0.0331155,225,18
1.8936,PLAN 03,6393.5,0,300,0.0340848,225,18
0.464821122,PLAN 02,1550,0,299.884595,0.00836678,225,18
0.96,PLAN 02,3000,0,320,0.01728,225,18
0.707200003,PLAN 02,2445.000009,0,320,0.0127296,225,18
0.419053548,PLAN 02,2140.000568,0,219.9755501,0.007542964,225,18
0.2436,PLAN 04,1200,0,203,0.0043848,225,18
0.5684,PLAN 04,2800,0,203,0.0102312,225,18
0.5684,PLAN 04,2800,0,203,0.0102312,225,18
0.2436,PLAN 04,1200,0,203,0.0043848,225,18
1.686946113,PLAN 02,6025.333685,0,279.9755501,0.03036503,225,18
1.844205386,PLAN 02,4853.172069,0,380,0.033195697,225,18
1.7275,PLAN 04,3600,0,500,0.031095,225,18
1.115,PLAN 04,2375,0,500,0.02007,225,18
1.79,PLAN 04,3725,0,500,0.03222,225,18
1.19625,PLAN 04,2537.5,0,500,0.0215325,225,18
2.401250036,PLAN 04,4947.500072,0,500,0.043222501,225,18
1.6,PLAN 04,3338.75,0,500,0.0288,225,18
2.913749995,PLAN 04,5972.499991,0,500,0.0524475,225,18
3.165,PLAN 04,6393.5,0,500,0.05697,225,18
3.48225,PLAN 04,7046,0,500,0.0626805,225,18
1.7775,PLAN 04,3700,0,500,0.031995,225,18
1.452500046,PLAN 04,3050.000093,0,500,0.026145001,225,18
1.39,PLAN 04,2925,0,500,0.02502,225,18
1.742499907,PLAN 04,3629.999814,0,500,0.031364998,225,18
1.7675,PLAN 04,3680,0,500,0.031815,225,18
15.23116499,PLAN 02,8499.999994,0,1823,1.827739799,225,120
1.8775,PLAN 04,3900,0,500,0.033795,225,18
1.2775,PLAN 04,2700,0,500,0.022995,225,18
2.0275,PLAN 04,4202.5,0,500,0.036495,225,18
2.3275,PLAN 04,4800,0,500,0.041895,225,18
2.3275,PLAN 04,4800,0,500,0.041895,225,18
2.7775,PLAN 04,5693.75,0,500,0.049995,225,18
2.913750005,PLAN 05,5972.500009,0,500,0.0524475,225,18
1.077499998,PLAN 05,2299.999995,0,500,0.019395,225,18
0.988750002,PLAN 05,2122.500005,0,500,0.0177975,225,18
1.10375,PLAN 05,2352.5,0,500,0.0198675,225,18
1.315,PLAN 05,2775,0,500,0.02367,225,18
1.025,PLAN 05,2195,0,500,0.01845,225,18
3.93125,PLAN 06,8205,0,500,0.0707625,225,18
1.5775,PLAN 06,3300,0,500,0.028395,225,18
1.9625,PLAN 06,4070,0,500,0.035325,225,18
1.96375,PLAN 06,4072.5,0,500,0.0353475,225,18
3.377499908,PLAN 06,6818.499815,0,500,0.060794998,225,18
1.831,PLAN 06,3743.5,0,500,0.032958,225,18
2.55575,PLAN 06,5256.5,0,500,0.0460035,225,18
1.998,PLAN 06,4141,0,500,0.035964,225,18
1.552500041,PLAN 06,3250.000082,0,500,0.027945001,225,18
4.138749959,PLAN 06,8340.999918,0,500,0.074497499,225,18
2.6935,PLAN 06,5468.5,0,500,0.048483,225,18
2.14125,PLAN 06,4427.5,0,500,0.0385425,225,18
1.7775,PLAN 06,3700,0,500,0.031995,225,18
2.17625,PLAN 06,4497.5,0,500,0.0391725,225,18
1.250387992,PLAN 07,1468.999991,0,846,0.022506984,225,18
1.207665004,PLAN 07,1500.000005,0,846,0.02173797,225,18
2.63529,PLAN 07,3124,0,846,0.04743522,225,18
2.413215,PLAN 07,2925,0,846,0.04343787,225,18
3.014999922,PLAN 07,6174.999843,0,500,0.054269999,225,18
1.3524,PLAN 03,2800,0,483,0.0243432,225,18
0.5796,PLAN 03,1200,0,483,0.0104328,225,18
1.02975,PLAN 02,3571.25,0,300,0.0185355,225,18
1.144499938,PLAN 02,3959.999795,0,300,0.020600999,225,18
5.854999991,PLAN 09,6197.499991,0,1000,0.848974999,225,145
5.479015,PLAN 02,6547.5,0,883,0.794457175,225,145
9.52315,PLAN 01,8420,0,1183,0.90469925,225,95
6.690154992,PLAN 02,8033.999991,0,841,0.635564724,225,95
14.412585,PLAN 02,18705,0,773,1.369195575,225,95
4.647189949,PLAN 02,6159.388679,0,773,0.441483045,225,95
3.550255485,PLAN 02,9565.61122,0,373,0.337274271,225,95
1.81655,PLAN 03,2477,0,773,0.17257225,225,95
1.058965058,PLAN 03,1496.941861,0,773,0.100601681,225,95
4.578479,PLAN 03,5986.5,0,773,0.434955505,225,95
2.694678,PLAN 03,3565.5,0,773,0.25599441,225,95
2.4894,PLAN 02,1945,0,1383,0.236493,225,95
4.81294149,PLAN 04,4557.999991,0,1073,0.457229442,225,95
2.4894,PLAN 01,1975,0,1383,0.236493,225,95
2.4894,PLAN 01,2075,0,1383,0.236493,225,95
3.173293513,PLAN 01,2439.500009,0,1383,0.301462884,225,95
2.489399887,PLAN 01,2024.999918,0,1383,0.236492989,225,95
