,FireRating,Area,Structural,Unconnected_Height,Volume,Width
2776,3,0.6831570105382577,0.0,0.610884611737935,0.6881799466925356,0.5778894472361809
244,3,0.840548363994002,0.0,0.8115577889447236,0.8254707975286351,0.5778894472361809
1744,5,0.32565456420826083,0.0,0.28151009353576745,0.0939375040925572,0.06532663316582915
2077,3,0.513700309889421,0.0,0.8115577889447236,0.5540621792089492,0.5778894472361809
366,5,0.9851970124160421,1.0,0.8115577889447236,0.9904722223505112,1.0
907,3,0.8843804126590074,0.0,0.8115577889447236,0.8578361622613506,0.5778894472361809
443,5,0.8938368162896319,1.0,0.8115577889447236,0.9248588486440082,0.9221105527638191
3962,5,0.31164957374862856,0.0,0.20408943092314077,0.07924544481815989,0.0
2701,5,0.0552190147042906,0.0,0.31658291457286436,0.012960316263134626,0.06532663316582915
2441,3,0.42056209003432277,0.0,0.2638190954773869,0.47493226911812053,0.5778894472361809
2520,2,0.12632377753574658,0.0,0.542713567839196,0.2054844042483377,0.31658291457286436
1964,3,0.3891990135022183,0.0,0.635678391959799,0.4571848192381213,0.5778894472361809
169,5,0.9485584841623397,1.0,0.9374853447839407,0.9305197714435461,0.8542713567839196
2466,2,0.19605967070840288,0.0,0.542713567839196,0.21428547887024943,0.2512562814070352
1628,3,0.5581832402650992,0.0,0.8115577889447236,0.5861684763283642,0.5778894472361809
87,3,0.6937077532325522,0.0,0.8115577889447236,0.6999068324248187,0.5778894472361809
3899,0,0.32444638582496577,0.0,0.1758793969849246,0.1961046599429232,0.12060301507537688
2544,3,0.28068881992034767,0.0,0.635678391959799,0.3648322500747023,0.5778894472361809
2069,3,0.2740886374273468,0.0,0.8115577889447236,0.35869030165723176,0.5778894472361809
1362,5,0.45095813424551484,0.0,0.3438653252878794,0.3167631683291794,0.1658291457286432
3572,5,0.0761563327321797,0.0,0.020100502512562814,0.01520236407234395,0.0
1989,3,0.678594761993555,0.0,0.542713567839196,0.683165148311156,0.5778894472361809
2534,5,0.4113742236522364,0.0,0.31658291457286436,0.13028330695526769,0.06532663316582915
3648,5,0.23685462538486163,0.0,0.12151714378676526,0.06414572911100933,0.0
2426,3,0.025166091647660604,0.0,0.032663316582914576,0.10026440062574989,0.5778894472361809
41,3,0.7093141849501532,0.0,0.8115577889447236,0.7185840382105564,0.5778894472361809
3257,5,0.5995745266405109,0.0,0.19913965682812446,0.4017601434614131,0.15577889447236182
1775,3,0.45744876985311655,0.0,0.1934673366834171,0.5069184364800937,0.5778894472361809
2174,2,0.24496967851980225,0.0,0.2046187181496757,0.24623115577889448,0.2512562814070352
2234,5,0.8951977964032415,1.0,0.635678391959799,0.9158919925410121,0.9020100502512562
3600,5,0.17262903306909347,0.0,0.04020100502512563,0.04339513291196062,0.0
902,3,0.8641807756500328,0.0,0.542713567839196,0.8442609261917159,0.5778894472361809
37,5,0.9540354409589434,1.0,0.8115577889447236,0.967337211469465,1.0
3479,3,0.09547737895112891,0.0,0.44472361809045224,0.19335722323963875,0.3592964824120603
2989,3,0.5471673248178484,0.0,0.2361809045226131,0.5779699143362909,0.5778894472361809
3002,3,0.7386980672245667,0.0,0.8115577889447236,0.7450214921389308,0.5778894472361809
2860,2,0.0491020683818808,0.0,0.542713567839196,0.10327984645336144,0.2512562814070352
2125,3,0.391890925239167,0.0,0.542713567839196,0.46572626703754744,0.7914572864321608
1522,5,0.8419320207266531,1.0,0.8115577889447236,0.8832627157992249,0.8542713567839196
1632,3,0.6680888464259653,0.0,0.8115577889447236,0.6751163980200543,0.5778894472361809
3630,5,0.3567920254956849,0.0,0.05778894472361809,0.0964579736634247,0.0
138,5,0.9900995016464963,0.0,0.40884422110552765,0.9620845619406554,0.8542713567839196
868,5,0.660188891699071,1.0,0.8115577889447236,0.7485517051602157,0.8542713567839196
47,3,0.7835137962390396,0.0,0.542713567839196,0.783213090551351,0.5778894472361809
3643,5,0.20929384062648052,0.0,0.05778894472361809,0.05731822044111762,0.0
2047,3,0.6644436033522384,0.0,0.542713567839196,0.6716152085612389,0.5778894472361809
3406,0,0.1386696836715295,0.0,0.11952297867863056,0.11442870535484331,0.12060301507537688
1776,3,0.29349547849342883,0.0,0.19091509913202376,0.37911066380594993,0.5778894472361809
1694,3,0.5181863007553473,0.0,0.542713567839196,0.55901610680933,0.5778894472361809
3036,3,0.26132150991211694,0.0,0.2361809045226131,0.3467391420563958,0.5778894472361809
1295,0,0.39623047862590827,0.0,0.3869346733668342,0.3121860419585993,0.18592964824120603
2061,3,0.6793740085808703,0.0,0.542713567839196,0.6839494446103289,0.5778894472361809
724,3,0.5230534110958348,0.0,0.9623115577889447,0.5648770836424106,0.5778894472361809
3191,2,0.08164707695946216,0.0,0.4647546030547997,0.17095509539376103,0.31658291457286436
1811,3,0.028594701990528455,0.0,0.032663316582914576,0.10501929907790906,0.5778894472361809
231,5,0.889898613398168,1.0,0.8115577889447236,0.8995046094484166,0.8542713567839196
1470,0,0.4883771568529377,0.0,0.3869346733668342,0.38168358408256714,0.18592964824120603
2454,5,0.7662493028387494,0.0,0.8115577889447236,0.5141972413993838,0.12060301507537688
952,5,0.008436834993709811,1.0,0.0,0.17715330872999813,1.0
3292,3,0.6230534064101296,0.0,0.4020100502512563,0.6370825343185281,0.5778894472361809
1907,3,0.2613065326633166,0.0,0.2361809045226131,0.346727349051807,0.5778894472361809
425,5,0.8590194622832964,1.0,0.8115577889447236,0.8889209199951894,0.8542713567839196
2524,2,0.14656905162792844,0.0,0.542713567839196,0.21980487249053918,0.31658291457286436
972,5,0.47937509520133875,0.0,0.28151009353576745,0.15719910113871519,0.06532663316582915
3008,2,0.07738492848428874,0.0,0.16080402010050251,0.1377343876001335,0.2512562814070352
945,3,0.6399608446434657,0.0,0.8115577889447236,0.6524124790007123,0.5778894472361809
1032,3,0.7244518707781833,0.0,0.9834399269072637,0.7314273255748486,0.5778894472361809
1554,0,0.5370079947221027,0.0,0.635678391959799,0.45226130653266333,0.22110552763819097
728,3,0.6742674004358343,0.0,0.9396984924623115,0.6804741537941387,0.5778894472361809
3372,2,0.009014946492037592,0.0,0.44472361809045224,0.02955220658234203,0.2512562814070352
1108,3,0.7481580553295105,0.0,0.6783919597989949,0.7415033138600087,0.5778894472361809
685,1,0.970217908172834,0.0,0.9307434146186574,0.9350448350766307,0.7914572864321608
2832,5,0.13415856621365685,0.0,0.21105527638190955,0.11196199698100712,0.12060301507537688
2098,3,0.7451026712047502,0.0,0.9623115577889447,0.7506646835440466,0.5778894472361809
2956,2,0.043333747725083145,0.0,0.44472361809045224,0.09332010655269063,0.2512562814070352
452,5,0.9870121433733873,1.0,0.8115577889447236,0.9921780054868403,1.0
74,3,0.8273169491669197,0.0,0.8115577889447236,0.8165509823470952,0.5778894472361809
658,3,0.7906537836185048,0.0,0.635678391959799,0.7887291865271879,0.5778894472361809
3949,0,0.1798470967892598,0.0,0.01730285945535541,0.12768063487695633,0.12060301507537688
3921,0,0.437155956518644,0.0,0.1758793969849246,0.2706031187246194,0.12060301507537688
3500,2,0.08143287414699871,0.0,0.542713567839196,0.14143053345522252,0.2512562814070352
2516,3,0.19660214321603806,0.0,0.3693467336683417,0.2896788139252755,0.5778894472361809
2361,3,0.32540621990464985,0.0,0.542713567839196,0.40612798675239264,0.5778894472361809
3316,4,0.8451248450791907,0.0,0.1392730686168238,0.8599443534481135,0.8165829145728642
2286,2,0.24706532738014042,0.0,0.20084592578666843,0.29434989161122965,0.31658291457286436
2815,5,0.9342856183160311,1.0,0.9442211055276382,0.9536096902000554,1.0
931,5,0.09377967260036399,0.0,0.31658291457286436,0.02528547361652276,0.06532663316582915
1426,0,0.5503768189400272,0.0,0.3869346733668342,0.42407823812653994,0.18592964824120603
2191,5,0.7106062407073956,1.0,0.8115577889447236,0.7962092802250673,0.8542713567839196
90,5,0.9582286257920145,1.0,0.8115577889447236,0.9443026666567454,0.9020100502512562
998,5,0.6244815129970229,1.0,0.0879396984924623,0.4692654273691981,0.18592964824120603
3573,5,0.07596436464591269,0.0,0.020100502512562814,0.015145576543363173,0.0
3494,5,0.32375897117554936,0.0,0.31658291457286436,0.09330503452347959,0.06532663316582915
3671,2,0.08072382317055712,0.0,0.9396984924623115,0.1693863152754759,0.31658291457286436
3176,3,0.3270375176155028,0.0,0.542713567839196,0.4070937217167325,0.5778894472361809
1823,3,0.5592402349032151,0.0,0.542713567839196,0.5868070702276402,0.5778894472361809
3709,2,0.4982270438573856,0.0,0.12023643010751858,0.44867955343987714,0.2512562814070352
3070,2,0.2621010502945106,0.0,0.6783919597989949,0.2684785237871732,0.2512562814070352
2601,3,0.503197667921701,0.0,0.9623115577889447,0.5426253472709829,0.5778894472361809
1573,3,0.6951370527690157,0.0,0.8115577889447236,0.6835970513382291,0.3592964824120603
2688,2,0.1515396014316745,0.0,0.542713567839196,0.2238943794745208,0.31658291457286436
324,3,0.7704041159689826,0.0,0.8115577889447236,0.773535762494431,0.5778894472361809
3879,0,0.479230019190289,0.0,0.1457286432160804,0.30023078871814507,0.12060301507537688
1577,3,0.5211949316018635,0.0,0.8115577889447236,0.5625363072820804,0.5778894472361809
3937,0,0.12900433222125487,0.0,0.11374062128754411,0.10647644761237808,0.12060301507537688
2471,3,0.5301319024532648,0.0,0.8115577889447236,0.570756959576653,0.5778894472361809
3345,3,0.5730700452083282,0.0,0.39861186827861167,0.5255621579465165,0.2911138087440951
1015,3,0.9128350674433454,0.0,0.44472361809045224,0.8754246832211471,0.5778894472361809
3004,3,0.7842156059536862,0.0,0.4748743718592965,0.783804866520557,0.5778894472361809
1647,3,0.8241999231853615,0.0,0.8115577889447236,0.8141412887040718,0.5778894472361809
3553,5,0.19522748898809492,0.0,0.05778894472361809,0.05016788935007711,0.0
2340,3,0.7753951771224357,0.0,0.542713567839196,0.7642967203680977,0.5778894472361809
722,3,0.7280875037677054,0.0,0.9623115577889447,0.7353698622017137,0.5778894472361809
106,3,0.391890925239167,0.0,0.8115577889447236,0.46572626703754744,0.7914572864321608
940,3,0.8519836148240484,0.0,0.8115577889447236,0.8328465883033173,0.5778894472361809
3877,0,0.2359803340480947,0.0,0.1457286432160804,0.15417435439222027,0.12060301507537688
401,3,0.47200080935823424,0.0,0.8115577889447236,0.5176486498274162,0.5778894472361809
270,5,0.9820357118194567,1.0,0.8115577889447236,0.9879165655880956,1.0
3933,0,0.21225270797953838,0.0,0.11055276381909548,0.1423238273501864,0.12060301507537688
918,3,0.5925441681573737,0.0,0.8115577889447236,0.6071396772545444,0.5778894472361809
2728,3,0.3433694706787828,0.0,0.31658291457286436,0.41763448585213414,0.5778894472361809
875,5,0.8888941857780552,1.0,0.8115577889447236,0.9149537234879879,0.9020100502512562
84,3,0.40157808582801396,0.0,0.8115577889447236,0.4632506277031162,0.5778894472361809
3248,3,0.30404099276606944,0.0,0.41959798994974873,0.3871360645780693,0.5778894472361809
545,5,0.20516580485853095,1.0,0.635678391959799,0.4855366999154487,0.9396984924623115
3254,3,0.5259820376329587,0.0,0.41959798994974873,0.5676740122937923,0.5778894472361809
3180,3,0.49141191233590786,0.0,0.9623115577889447,0.5416912633897815,0.7914572864321608
2089,3,0.22957950419877565,0.0,0.2361809045226131,0.3237135068457393,0.5778894472361809
3593,5,0.01789285252881235,0.0,0.01630592884019711,0.0038543012991658254,0.0
896,3,0.637068519347738,0.0,0.8115577889447236,0.649617255744918,0.5778894472361809
2132,3,0.26515491582979467,0.0,0.8115577889447236,0.34967382859902973,0.5778894472361809
3105,3,0.6561313145213142,0.0,0.5991739794158365,0.6660338679647596,0.5778894472361809
3607,5,0.2350167850211824,0.0,0.05778894472361809,0.06385503918262649,0.0
1684,3,0.8636977229150634,0.0,0.48234055129493625,0.84389279950022,0.5778894472361809
1041,3,0.43708764086465884,0.0,0.8115577889447236,0.4880485750738841,0.5778894472361809
1683,3,0.8566442247107233,0.0,0.542713567839196,0.8394278901415182,0.5778894472361809
3946,5,0.2169983341120521,0.0,0.24857778668737598,0.059544265848515125,0.0
2983,2,0.5351784022794437,0.0,0.4748743718592965,0.5277314924106874,0.31658291457286436
327,3,0.7355259645187212,0.0,0.8115577889447236,0.7429438354365494,0.5778894472361809
2436,2,0.41790619406902346,0.0,0.2696817420435511,0.4350285236034664,0.31658291457286436
644,3,0.8745990309319744,0.0,0.635678391959799,0.9089412924960579,0.8844221105527639
756,5,0.4771309752912326,0.0,0.31658291457286436,0.15622497072851704,0.06532663316582915
3908,0,0.2392286010828223,0.0,0.1758793969849246,0.15508566588337,0.12060301507537688
2353,3,0.29349547849342883,0.0,0.2361809045226131,0.37911066380594993,0.5778894472361809
3612,5,0.15572617630161403,0.0,0.05778894472361809,0.04090248211892635,0.0
1542,3,0.3903778245242808,1.0,0.0879396984924623,0.5189145657918941,0.8291457286432161
1091,3,0.6636195670372823,0.0,0.9623115577889447,0.6708093990714897,0.5778894472361809
3815,5,0.015036905518528217,0.0,0.007537688442211055,0.03543406212349015,0.2085427135678392
2571,3,0.6350474897642281,0.0,0.8115577889447236,0.6489979293737138,0.5778894472361809
2427,3,0.025000709347141888,0.0,0.032663316582914576,0.09987525944393756,0.5778894472361809
1097,5,0.9447404361635039,1.0,0.6783919597989949,0.9602808693639889,1.0
3495,5,0.090633205845017,0.0,0.31658291457286436,0.024455592348410708,0.06532663316582915
3264,5,0.2991571421079698,0.0,0.29576453697056715,0.19575315246267772,0.15577889447236182
3604,5,0.0766042582668028,0.0,0.05778894472361809,0.01533486830663243,0.0
56,3,0.8354998788340021,0.0,0.8115577889447236,0.8220810559568171,0.5778894472361809
3533,0,0.4784091494152922,0.0,0.22110552763819097,0.46143175425745536,0.29185667614777
2468,3,0.590330275242435,0.0,0.8115577889447236,0.6051066287314217,0.5778894472361809
2058,3,0.42877698046789714,0.0,0.542713567839196,0.47951859202305347,0.5778894472361809
2197,5,0.8654799985593395,1.0,0.635678391959799,0.8909880976846002,0.8542713567839196
1846,5,0.4028200034527438,0.0,0.31658291457286436,0.12605759933364943,0.06532663316582915
1285,0,0.4136131602035629,0.0,0.3869346733668342,0.32201568993452084,0.18592964824120603
900,3,0.8641807756500328,0.0,0.8115577889447236,0.8442609243485811,0.5778894472361809
3550,5,0.2758821081369345,0.0,0.05778894472361809,0.07297907247263913,0.0
3285,4,0.9300688382482589,0.0,0.20065634034683022,0.904488001480169,0.8165829145728642
390,3,0.8098743214623276,0.0,0.8115577889447236,0.8054756389358627,0.5778894472361809
3410,0,0.6727687785224329,0.0,0.2658291457286432,0.6039646951335449,0.29185667614777
829,3,0.874599030680261,0.0,0.635678391959799,0.9089412923663202,0.8844221105527639
482,0,0.5370079947653043,0.0,0.635678391959799,0.45226130653266333,0.22110552763819097
3325,4,0.00975049392076209,0.0,0.04427867492803825,0.07282191738960628,0.8165829145728642
2543,3,0.6250785682207531,0.0,0.635678391959799,0.638284716499575,0.5778894472361809
3923,0,0.4837981309262768,0.0,0.1758793969849246,0.3071154028273906,0.12060301507537688
926,3,0.5974093020282502,0.0,0.8115577889447236,0.6124313656352354,0.5778894472361809
2188,5,0.9066562380975467,1.0,0.8115577889447236,0.9181567842973735,0.9020100502512562
3980,3,0.5980124095218149,0.0,0.8115577889447236,0.6131032038938982,0.5778894472361809
2317,3,0.33523881494285274,0.0,0.542713567839196,0.3518155573077397,0.5778894472361809
1824,3,0.8919354438234114,0.0,0.4020100502512563,0.8613500371785425,0.5778894472361809
2819,3,0.709582912132533,0.0,0.8115577889447236,0.7188510435679344,0.5778894472361809
2813,3,0.3741773624736454,0.0,0.9623115577889447,0.4507944038236706,0.7914572864321608
3262,5,0.2834234182585071,0.0,0.29576453697056715,0.18577225758311935,0.15577889447236182
1986,3,0.747136782330993,0.0,0.4748743718592965,0.7520156370987654,0.5778894472361809
1094,3,0.7629365212299363,0.0,0.9623115577889447,0.7666615809033898,0.5778894472361809
1712,3,0.5955793129900108,0.0,0.542713567839196,0.6103280931679778,0.5778894472361809
3109,2,0.15090068898213108,0.0,0.04473174936169521,0.22332917579997683,0.31658291457286436
3530,3,0.27859558268206736,0.0,0.2361809045226131,0.3627400273206359,0.5778894472361809
1971,3,0.24103867052994776,1.0,0.0879396984924623,0.38697825721121826,0.8291457286432161
2636,5,0.9356635053811914,0.0,0.31658291457286436,0.4775213905018562,0.06532663316582915
3902,0,0.4501920351680394,0.0,0.1758793969849246,0.2794861845990508,0.12060301507537688
1743,3,0.7229276780854208,0.0,0.8115577889447236,0.7298004879696856,0.5778894472361809
3245,5,0.5094898689584864,0.0,0.08040201005025126,0.3419902232025588,0.15577889447236182
3163,2,0.19602333695358287,0.0,0.1306532663316583,0.21425977523253786,0.2512562814070352
3414,0,0.35536876046189425,0.0,0.1306532663316583,0.36832008830870533,0.29185667614777
1282,0,0.5275283684479839,0.0,0.3869346733668342,0.4157955242326746,0.18592964824120603
3050,0,0.1323529451453923,0.0,0.040395179782407184,0.1110574885043888,0.12060301507537688
1662,3,0.40473266152103565,0.0,0.8115577889447236,0.4654216361538223,0.5778894472361809
325,3,0.7705449472793487,0.0,0.8115577889447236,0.771864637861524,0.5778894472361809
2876,2,0.19155307595429602,0.0,0.542713567839196,0.21321408518232918,0.2512562814070352
3154,5,0.3565658962370847,0.0,0.31658291457286436,0.10949789347614541,0.06532663316582915
2885,2,0.22866795647464824,0.0,0.542713567839196,0.2378629877655758,0.2512562814070352
664,5,0.9908630053410201,1.0,0.990230371726741,0.9953178322235747,1.0
1813,3,0.516184920675964,0.0,0.2361809045226131,0.5567951473107531,0.5778894472361809
2694,0,0.28595626894840415,0.0,0.6540201005025126,0.17636129690736285,0.12060301507537688
2792,3,0.777924473969748,0.0,0.9623115577889447,0.7785820416906564,0.5778894472361809
2766,3,0.4820685931893801,0.0,0.44472361809045224,0.5097168313044761,0.3592964824120603
2785,3,0.673846043396116,0.0,0.8115577889447236,0.6572587206903283,0.3592964824120603
2849,2,0.5120258893958003,0.0,0.542713567839196,0.46119390778669944,0.2512562814070352
3581,5,0.12542846427352852,0.0,0.020100502512562814,0.02882163900740884,0.0
1494,3,0.6683258536662743,0.0,0.8115577889447236,0.6753400549541106,0.5778894472361809
139,5,0.9505808636625087,1.0,0.6783919597989949,0.9625095606931895,1.0
677,5,0.9678809768737304,1.0,0.9899497487437187,0.9764017158444871,1.0
1857,3,0.21640452899102774,0.0,0.2361809045226131,0.3113899692727666,0.5778894472361809
2659,3,0.575570050041625,0.0,0.9623115577889447,0.5962635130283204,0.5778894472361809
706,5,0.8814284303371669,1.0,0.8115577889447236,0.8611959990530558,0.7914572864321608
2719,3,0.6561313145213142,0.0,0.9307434146186574,0.6660338679647596,0.5778894472361809
1591,3,0.7045909804465661,0.0,0.9307434146186574,0.7126149509802463,0.5778894472361809
882,5,0.6179838260086777,1.0,0.542713567839196,0.8080343056239837,0.9221105527638191
1425,5,0.4325798232220156,0.0,0.3438653252878794,0.3573354560718,0.21608040201005024
2758,2,0.7583066383245537,0.0,0.44472361809045224,0.7086195761877223,0.31658291457286436
3452,5,0.8679191566143521,1.0,0.635678391959799,0.920266137407134,0.9221105527638191
1789,0,0.5758322374917034,0.0,0.1838295957398935,0.5285649960447626,0.29185667614777
3078,5,0.7845888797258224,0.0,0.9977235813998714,0.9305922732328609,0.9496692165078606
3704,3,0.46598934116536744,0.0,0.14720716121921135,0.5134509172440437,0.5778894472361809
3276,5,0.6342600839885777,0.0,0.2616582914572865,0.21009559058175506,0.0
2711,5,0.015999983726267097,0.0,0.31658291457286436,0.004128715269350162,0.06532663316582915
1742,0,0.9395753913822802,0.0,0.542713567839196,0.7872031923033304,0.18592964824120603
1139,5,0.4376866152115428,0.0,0.3438653252878794,0.29988359599618014,0.1658291457286432
1614,3,0.7707900796888832,0.0,0.8115577889447236,0.7738462476038043,0.5778894472361809
1936,5,0.9869998591690251,1.0,0.8115577889447236,0.9922898145937012,1.0
4020,3,0.3017467578002332,0.0,0.2361809045226131,0.3849974855778803,0.5778894472361809
120,5,0.7956898206953903,1.0,0.8115577889447236,0.8622754935174355,0.8542713567839196
2881,2,0.2537503506289298,0.0,0.542713567839196,0.26306802712496835,0.2512562814070352
770,3,0.4508559032133952,0.0,0.9623115577889447,0.5025136816884396,0.5778894472361809
3021,5,0.05323766341375537,0.0,0.3922008209279708,0.22359534199808537,0.8919597989949748
653,3,0.46214229903490334,0.0,0.44472361809045224,0.5096155432858428,0.5778894472361809
172,3,0.8341708542713568,0.0,0.8115577889447236,0.8207896113229834,0.5778894472361809
3654,5,0.11007302073485596,0.0,0.21105527638190955,0.095443291516862,0.12060301507537688
2489,5,0.7045912056680069,0.0,0.0975647922337894,0.5323166376294062,0.7914572864321608
2523,2,0.2101326783281029,0.0,0.542713567839196,0.27347906283414536,0.31658291457286436
3741,3,0.18078470915507697,0.0,0.2780639953341138,0.28523165796792765,0.7914572864321608
1859,3,0.1428472977144349,0.0,0.2361809045226131,0.2597292814899564,0.5778894472361809
1783,3,0.10942807146658935,0.0,0.09679213154048741,0.22020242336057005,0.5778894472361809
2156,5,0.04282703449870973,0.0,0.3693467336683417,0.09743538233634624,0.28391959798994976
2115,3,0.42382749380990276,0.0,0.1879092431856251,0.4762251162734324,0.5778894472361809
435,5,0.9825242096245491,1.0,0.8115577889447236,0.9884378277210495,1.0
3824,0,0.5962004316326945,0.0,0.25442038794112,0.37711423797722926,0.12060301507537688
2917,2,0.07437283989376366,0.0,0.542713567839196,0.13520366398904013,0.2512562814070352
3711,2,0.3976834605976487,0.0,0.11055276381909548,0.3739987238445002,0.2512562814070352
3041,5,0.32979953563038594,0.0,0.0879396984924623,0.4703937744389526,0.8542713567839196
2443,2,0.5274419499600032,0.0,0.2562814070351759,0.5245057206368091,0.31658291457286436
2806,3,0.7275013682705659,0.0,0.635678391959799,0.7347966756206232,0.5778894472361809
1692,3,0.4415304536217787,0.0,0.542713567839196,0.494081309738321,0.5778894472361809
680,5,0.9122003351281859,1.0,0.8115577889447236,0.9081189281215571,0.8542713567839196
2346,3,0.4926255503582416,0.0,0.2361809045226131,0.5329061212657525,0.5778894472361809
3998,3,0.10209361114869131,0.0,0.3438653252878794,0.20948224192864937,0.5778894472361809
1525,3,0.7877740611174509,0.0,0.9623115577889447,0.7869809046964085,0.5778894472361809
3712,2,0.33346604056091245,0.0,0.038442211055276385,0.3196160744024973,0.2512562814070352
1815,3,0.9017463721476255,0.0,0.2142794827311159,0.8648525214160624,0.5778894472361809
2856,2,0.2740886374273468,0.0,0.542713567839196,0.27538206298272283,0.2512562814070352
3904,0,0.37208349883365194,0.0,0.1758793969849246,0.22703116558168113,0.12060301507537688
1471,0,0.6357510433168518,0.0,0.3869346733668342,0.48141138540084555,0.18592964824120603
2109,5,0.48445863336133455,0.0,0.35175879396984927,0.15951111951735006,0.06532663316582915
2968,2,0.0453787152016038,0.0,0.6604710298480353,0.09711035253697811,0.2512562814070352
60,5,0.9330545932433134,1.0,0.6783919597989949,0.9515724868464983,1.0
3585,5,0.9446567328391278,0.0,0.3547514274873447,0.7566306052699274,0.15577889447236182
3590,5,0.04226241140648503,0.0,0.026624349819271798,0.0076765262703698545,0.0
75,3,0.9101232292603781,0.0,0.8115577889447236,0.8740639022584835,0.5778894472361809
3732,2,0.3777015234244848,0.0,0.27777804075043006,0.41348092705901046,0.31658291457286436
879,5,0.8051784055471274,1.0,0.8115577889447236,0.9110579344063795,0.9221105527638191
2569,3,0.553152329351459,0.0,0.8115577889447236,0.5813659794244894,0.5778894472361809
512,3,0.5871441580171846,0.0,0.44472361809045224,0.5804389175168315,0.3592964824120603
1563,3,0.4342419133992224,0.0,0.6783919597989949,0.48475488759303254,0.5778894472361809
1507,3,0.6124651685873785,0.0,0.8115577889447236,0.6281851302412079,0.5778894472361809
3100,2,0.05463519172186113,0.0,0.542713567839196,0.11674962229274116,0.2512562814070352
3611,5,0.32861475610199875,0.0,0.05778894472361809,0.08322756257780393,0.0
439,5,0.2197522385230702,1.0,0.8115577889447236,0.5009110585822183,0.9396984924623115
672,5,0.9357065599554601,1.0,0.9899497487437187,0.9545007680262925,1.0
3019,5,0.6174943351615554,0.0,0.4135915629650398,0.7573256007197842,0.8919597989949748
2296,2,0.4874329636650069,0.0,0.2633165829145729,0.4982950617784039,0.31658291457286436
3131,2,0.5887896380742087,0.0,0.16080402010050251,0.5105369737345924,0.2512562814070352
990,5,0.6742780483467757,1.0,0.0879396984924623,0.5068606670160615,0.18592964824120603
2290,2,0.40843834543000906,0.0,0.8115577889447236,0.4313737545716111,0.31658291457286436
4017,3,0.08051251993033143,0.0,0.032663316582914576,0.19124962780567586,0.5778894472361809
2352,3,0.23115577889447236,0.0,0.2613065326633166,0.32706988398377745,0.5778894472361809
1280,3,0.8994763082561621,0.0,0.8115577889447236,0.864920984519755,0.5778894472361809
4019,3,0.03001132264755879,0.0,0.032663316582914576,0.10833869948158664,0.5778894472361809
577,3,0.537008001893567,0.0,0.44472361809045224,0.553095057810426,0.3592964824120603
3263,5,0.3454596828763225,0.0,0.29576453697056715,0.21966174603881178,0.15577889447236182
160,5,0.9572529463617424,1.0,0.8115577889447236,0.9700218744321418,1.0
3562,5,0.07523887261207833,0.0,0.020100502512562814,0.01499429677603671,0.0
790,3,0.8333738574795273,0.0,0.8115577889447236,0.8199765813536654,0.5778894472361809
1650,3,0.5395991755349137,0.0,0.8115577889447236,0.5752235475810439,0.5778894472361809
602,3,0.16495184430607612,0.0,0.44472361809045224,0.2533912247028404,0.3592964824120603
1025,3,0.639250233586107,0.0,0.8115577889447236,0.6521633255902398,0.5778894472361809
3876,0,0.39106487781400534,0.0,0.1457286432160804,0.2410277811998852,0.12060301507537688
1640,3,0.5979634673014091,0.0,0.4748743718592965,0.6130664758911386,0.5778894472361809
345,5,0.35944630293614477,1.0,0.542713567839196,0.5862561568815652,0.9221105527638191
1851,5,0.7293839213562323,0.0,0.31658291457286436,0.2917210450040086,0.06532663316582915
146,3,0.9095477386934674,0.0,0.8115577889447236,0.8672451700537513,0.5778894472361809
2787,2,0.3316721145649127,0.0,0.2728568214205355,0.3664970027065057,0.31658291457286436
1772,0,0.5302213077996326,0.0,0.18390459761494038,0.3433801862674668,0.12060301507537688
88,5,0.9689470596332728,1.0,0.8115577889447236,0.9560604671534091,0.9221105527638191
1797,3,0.8942602851552568,0.0,0.2361809045226131,0.8623466756161363,0.5778894472361809
3786,5,0.06993138646522676,0.0,0.007537688442211055,0.10999546148936529,0.2085427135678392
2653,3,0.7702142902321448,0.0,0.8115577889447236,0.7733830587744974,0.5778894472361809
3608,5,0.13380830024503132,0.0,0.05778894472361809,0.033013338398223735,0.0
2668,3,0.8296744389993076,0.0,0.3693467336683417,0.8178691681994106,0.5778894472361809
854,5,0.9756105139089732,1.0,0.635678391959799,0.982731933913494,1.0
3464,3,0.5307543764053323,0.0,0.4748743718592965,0.5711812669865791,0.5778894472361809
4015,3,0.09890787012690253,0.0,0.032663316582914576,0.21200716757017715,0.5778894472361809
1333,0,0.41708542864603676,0.0,0.3869346733668342,0.32405398652805006,0.18592964824120603
197,5,0.8919838578568596,1.0,0.8115577889447236,0.924599333127295,0.9221105527638191
2656,3,0.6728630184912452,0.0,0.8115577889447236,0.679599213476875,0.5778894472361809
2645,2,0.5149151282476065,0.0,0.542713567839196,0.5156502726450939,0.31658291457286436
2684,3,0.8431439066227616,0.0,0.3693467336683417,0.826914930233945,0.5778894472361809
892,5,0.5211684250511421,0.0,0.31658291457286436,0.17592488222958425,0.06532663316582915
3024,2,0.3287392505717368,0.0,0.542713567839196,0.31645927704527604,0.2512562814070352
3289,4,0.3587397670387168,0.0,0.20065634034683022,0.45658157502698915,0.8165829145728642
2083,3,0.14836719322600997,0.0,0.2613065326633166,0.2633923294761129,0.5778894472361809
2503,3,0.20591042327133072,0.0,0.2142794827311159,0.2984747111249497,0.5778894472361809
