Area,Structural,Type,Unconnected_Height,Volume,Assembly_Code,Width,AcousticRating,FireRating
0.967650346,0,222.231_Gipsskørt Ensidigt_120 mm,351.2342454,0.116118042,225,120,30 dB,"EI 30 A2-s1,d0"
1.3825,0,222.231_Gipsskørt Ensidigt_120 mm,500,0.1659,225,120,30 dB,"EI 30 A2-s1,d0"
0.971162689,0,222.231_Gipsskørt Ensidigt_120 mm,351.2342454,0.116539523,225,120,30 dB,"EI 30 A2-s1,d0"
5.614,0,222.110_Forsatsvæg_135 mm,4010,0.743855,224,132.5,36 dB,"EI 60 A2-s1,d0"
1.725,0,222.300_Glassystemvæg_20 mm,2500,0.0345,226,20,,
1.9494,0,222.002_Gipsskillevæg_145 mm,1083,0.282663,224,145,44 dB,"EI 60 A2-s1,d0"
7.790299689,0,222.009_Gipsskillevæg_145 mm,3075.975339,1.129593455,224,145,54 dB,"EI 60 A2-s1,d0"
1.1475,0,222.013_Gipsskillevæg_120 mm,1500,0.1377,224,120,44 dB,"EI 60 A2-s1,d0"
1.1475,0,222.013_Gipsskillevæg_120 mm,1500,0.1377,224,120,44 dB,"EI 60 A2-s1,d0"
2.725,0,222.300_Glassystemvæg_20 mm,2500,0.0545,226,20,,
3.49375,0,222.300_Glassystemvæg_20 mm,2500,0.069875,226,20,,
4.0125,0,222.300_Glassystemvæg_20 mm,2500,0.08025,226,20,,
17.624775,0,222.002_Gipsskillevæg_145 mm,3983,2.396670675,224,145,44 dB,"EI 60 A2-s1,d0"
5.197815,0,222.002_Gipsskillevæg_145 mm,3983,0.594761475,224,145,44 dB,"EI 60 A2-s1,d0"
5.549646667,0,222.002_Gipsskillevæg_145 mm,3983,0.645777067,224,145,44 dB,"EI 60 A2-s1,d0"
4.998665,0,222.001_Gipsskillevæg_145 mm,3983,0.6018313,224,145,48 dB,"EI 60 A2-s1,d0"
3.561671667,0,222.002_Gipsskillevæg_145 mm,1483,0.516442392,224,145,44 dB,"EI 60 A2-s1,d0"
5.375875,0,222.002_Gipsskillevæg_145 mm,1483,0.779501875,224,145,44 dB,"EI 60 A2-s1,d0"
6.594406667,0,222.002_Gipsskillevæg_145 mm,1483,0.956188967,224,145,44 dB,"EI 60 A2-s1,d0"
4.37485,0,222.001_Gipsskillevæg_145 mm,1483,0.63435325,224,145,48 dB,"EI 60 A2-s1,d0"
11.251975,0,222.002_Gipsskillevæg_145 mm,3983,1.631536375,224,145,44 dB,"EI 60 A2-s1,d0"
3.475,0,222.300_Glassystemvæg_20 mm,2500,0.0695,226,20,,
2.3728,0,222.201_Gipsskørt_145 mm,1683,0.344056,225,145,44 dB,"EI 60 A2-s1,d0"
2.370328333,0,222.002_Gipsskillevæg_145 mm,1683,0.343697608,224,145,44 dB,"EI 60 A2-s1,d0"
2.3728,0,222.002_Gipsskillevæg_145 mm,1683,0.344056,224,145,44 dB,"EI 60 A2-s1,d0"
3.1143,0,222.002_Gipsskillevæg_145 mm,1483,0.4515735,224,145,44 dB,"EI 60 A2-s1,d0"
1.629,0,222.300_Glassystemvæg_20 mm,2500,0.03258,226,20,,
1.629,0,222.300_Glassystemvæg_20 mm,2500,0.03258,226,20,,
3.45163,0,222.002_Gipsskillevæg_145 mm,3983,0.50048635,224,145,44 dB,"EI 60 A2-s1,d0"
3.15315,0,222.002_Gipsskillevæg_145 mm,2860,0.45720675,224,145,44 dB,"EI 60 A2-s1,d0"
3.0173,0,222.002_Gipsskillevæg_145 mm,2860,0.4375085,224,145,44 dB,"EI 60 A2-s1,d0"
7.038746,0,222.002_Gipsskillevæg_145 mm,2860,1.02061817,224,145,44 dB,"EI 60 A2-s1,d0"
7.99095,0,222.002_Gipsskillevæg_145 mm,2860,1.15868775,224,145,44 dB,"EI 60 A2-s1,d0"
3.4472487,0,222.002_Gipsskillevæg_145 mm,3983,0.499851062,224,145,44 dB,"EI 60 A2-s1,d0"
0.572,0,222.402_Køle/frysevæg_100 mm,2860,0.0572,221,100,,
0.286,0,222.402_Køle/frysevæg_100 mm,2860,0.0286,221,100,,
0.54,0,222.402_Køle/frysevæg_100 mm,2700,0.054,221,100,,
0.54,0,222.402_Køle/frysevæg_100 mm,2700,0.054,221,100,,
0.3983,0,222.402_Køle/frysevæg_100 mm,3983,0.03983,221,100,,
4.530874999,0,222.002_Gipsskillevæg_145 mm,3350,0.656976875,224,145,44 dB,"EI 60 A2-s1,d0"
2.879,0,222.300_Glassystemvæg_20 mm,2500,0.05758,226,20,,
5.14085,0,222.002_Gipsskillevæg_145 mm,2860,0.74542325,224,145,44 dB,"EI 60 A2-s1,d0"
2.879,0,222.300_Glassystemvæg_20 mm,2500,0.05758,226,20,,
2.58115,0,222.002_Gipsskillevæg_145 mm,2860,0.37426675,224,145,44 dB,"EI 60 A2-s1,d0"
2.254,0,222.002_Gipsskillevæg_145 mm,2500,0.32683,224,145,44 dB,"EI 60 A2-s1,d0"
15.0932575,0,222.002_Gipsskillevæg_145 mm,4533,2.029600638,224,145,44 dB,"EI 60 A2-s1,d0"
2.379,0,222.300_Glassystemvæg_20 mm,2500,0.04758,226,20,,
1.015665,0,222.002_Gipsskillevæg_145 mm,3983,0.147271425,224,145,44 dB,"EI 60 A2-s1,d0"
17.027325,0,222.002_Gipsskillevæg_145 mm,3983,2.468962125,224,145,44 dB,"EI 60 A2-s1,d0"
3.25605,0,222.002_Gipsskillevæg_145 mm,3983,0.47212725,224,145,44 dB,"EI 60 A2-s1,d0"
0.59745,0,222.002_Gipsskillevæg_145 mm,3983,0.08663025,224,145,44 dB,"EI 60 A2-s1,d0"
3.25605,0,222.002_Gipsskillevæg_145 mm,3983,0.47212725,224,145,44 dB,"EI 60 A2-s1,d0"
5.7637,0,222.002_Gipsskillevæg_145 mm,3610,0.8357365,224,145,44 dB,"EI 60 A2-s1,d0"
1.504,0,222.300_Glassystemvæg_20 mm,2500,0.03008,226,20,,
5.026925,0,222.002_Gipsskillevæg_145 mm,4230,0.728904125,224,145,44 dB,"EI 60 A2-s1,d0"
1.504,0,222.300_Glassystemvæg_20 mm,2500,0.03008,226,20,,
5.238099512,0,222.001_Gipsskillevæg_145 mm,4230,0.759524429,224,145,48 dB,"EI 60 A2-s1,d0"
4.42169,0,222.001_Gipsskillevæg_145 mm,3913,0.64114505,224,145,48 dB,"EI 60 A2-s1,d0"
2.328235,0,222.001_Gipsskillevæg_145 mm,3913,0.337594075,224,145,48 dB,"EI 60 A2-s1,d0"
5.605651444,0,222.002_Gipsskillevæg_145 mm,3983,0.812819459,224,145,44 dB,"EI 60 A2-s1,d0"
3.129,0,222.300_Glassystemvæg_20 mm,2500,0.06258,226,20,,
7.337,0,222.300_Glassystemvæg_20 mm,2300,0.14674,226,20,,
7.337,0,222.300_Glassystemvæg_20 mm,2300,0.14674,226,20,,
13.97037287,0,222.001_Gipsskillevæg_145 mm,3983,2.025704066,224,145,48 dB,"EI 60 A2-s1,d0"
1.475,0,222.300_Glassystemvæg_20 mm,2500,0.0295,226,20,,
2.170735,0,222.001_Gipsskillevæg_145 mm,3983,0.314756575,224,145,48 dB,"EI 60 A2-s1,d0"
1.475,0,222.300_Glassystemvæg_20 mm,2500,0.0295,226,20,,
5.863,0,222.001_Gipsskillevæg_145 mm,2860,0.850135,224,145,48 dB,"EI 60 A2-s1,d0"
1.362500232,0,222.300_Glassystemvæg_20 mm,2500,0.027250005,226,20,,
3.4463,0,222.002_Gipsskillevæg_145 mm,2860,0.4997135,224,145,44 dB,"EI 60 A2-s1,d0"
2.725,0,222.300_Glassystemvæg_20 mm,2500,0.0545,226,20,,
1.6095,0,222.002_Gipsskillevæg_145 mm,1110,0.2333775,224,145,44 dB,"EI 60 A2-s1,d0"
1.6095,0,222.002_Gipsskillevæg_145 mm,1110,0.2333775,224,145,44 dB,"EI 60 A2-s1,d0"
1.334305,0,222.100_Forsatsvæg_70 mm,3983,0.09340135,224,70,34 dB,-
1.58175,0,222.001_Gipsskillevæg_145 mm,1110,0.22935375,224,145,48 dB,"EI 60 A2-s1,d0"
3.26403,0,222.001_Gipsskillevæg_145 mm,1413,0.47328435,224,145,48 dB,"EI 60 A2-s1,d0"
2.966,0,222.002_Gipsskillevæg_145 mm,1483,0.43007,224,145,44 dB,"EI 60 A2-s1,d0"
0.576,0,222.001_Gipsskillevæg_145 mm,360,0.08352,224,145,48 dB,"EI 60 A2-s1,d0"
0.559800033,0,222.002_Gipsskillevæg_145 mm,360,0.081171005,224,145,44 dB,"EI 60 A2-s1,d0"
0.453299715,0,222.100_Forsatsvæg_70 mm,4533,0.03173098,224,70,34 dB,-
0.453299715,0,222.100_Forsatsvæg_70 mm,4533,0.03173098,224,70,34 dB,-
0.648,0,222.002_Gipsskillevæg_145 mm,360,0.09396,224,145,44 dB,"EI 60 A2-s1,d0"
2.2245,0,222.002_Gipsskillevæg_145 mm,3983,0.3225525,224,145,44 dB,"EI 60 A2-s1,d0"
0.54,0,222.002_Gipsskillevæg_145 mm,360,0.0783,224,145,44 dB,"EI 60 A2-s1,d0"
0.54,0,222.002_Gipsskillevæg_145 mm,360,0.0783,224,145,44 dB,"EI 60 A2-s1,d0"
3.329335,0,222.001_Gipsskillevæg_145 mm,1483,0.482753575,224,145,48 dB,"EI 60 A2-s1,d0"
4.1,0,222.300_Glassystemvæg_20 mm,2500,0.082,226,20,,
3.4954425,0,222.002_Gipsskillevæg_145 mm,4933,0.506839163,224,145,44 dB,"EI 60 A2-s1,d0"
9.401535,0,222.002_Gipsskillevæg_145 mm,4933,1.363222575,224,145,44 dB,"EI 60 A2-s1,d0"
17.28,1,KON_Væg Indervæg_Beton_250 mm,4800,4.32,221,250,,
25.543,1,KON_Væg Indervæg_Beton_300 mm,4100,7.6629,221,300,,
3.9294,0,222.002_Gipsskillevæg_145 mm,4383,0.569763,224,145,44 dB,"EI 60 A2-s1,d0"
0.5688,0,222.002_Gipsskillevæg_145 mm,360,0.082476,224,145,44 dB,"EI 60 A2-s1,d0"
0.7551,0,222.002_Gipsskillevæg_145 mm,360,0.1094895,224,145,44 dB,"EI 60 A2-s1,d0"
4.77125,0,213.501_Sokkel Letklinke_200 mm,550,0.95425,213,200,,
7.04,0,213.502_Sokkel Letklinke_320 mm,550,2.2528,213,320,,
2.0306,0,222.002_Gipsskillevæg_145 mm,2860,0.294437,224,145,44 dB,"EI 60 A2-s1,d0"
1.397749988,0,222.300_Glassystemvæg_20 mm,2500,0.027955,226,20,,
0.507825003,0,222.002_Gipsskillevæg_145 mm,360,0.073634625,224,145,44 dB,"EI 60 A2-s1,d0"
0.505800003,0,222.002_Gipsskillevæg_145 mm,360,0.073341,224,145,44 dB,"EI 60 A2-s1,d0"
1.6302,0,222.002_Gipsskillevæg_145 mm,2860,0.236379,224,145,44 dB,"EI 60 A2-s1,d0"
0.5076,0,222.201_Gipsskørt_145 mm,360,0.073602,225,145,44 dB,"EI 60 A2-s1,d0"
1.404,0,222.300_Glassystemvæg_20 mm,2500,0.02808,226,20,,
2.437640008,0,222.210_Skørt MDF plade_18 mm,818,0.04387752,225,18,,
1.5039,0,222.402_Køle/frysevæg_100 mm,2700,0.15039,221,100,,
2.038095,0,222.002_Gipsskillevæg_145 mm,4383,0.256076775,224,145,44 dB,"EI 60 A2-s1,d0"
39.0479375,0,222.002_Gipsskillevæg_145 mm,5088,5.661950937,224,145,44 dB,"EI 60 A2-s1,d0"
4.98576,0,222.231_Gipsskørt Ensidigt_120 mm,1833,0.5982912,225,120,30 dB,"EI 30 A2-s1,d0"
4.8958,0,222.231_Gipsskørt Ensidigt_120 mm,1883,0.587496,225,120,30 dB,"EI 30 A2-s1,d0"
5.8108325,0,222.231_Gipsskørt Ensidigt_120 mm,1613,0.6972999,225,120,30 dB,"EI 30 A2-s1,d0"
4.262197508,0,222.231_Gipsskørt Ensidigt_120 mm,1683,0.511463701,225,120,30 dB,"EI 30 A2-s1,d0"
4.569345,0,222.231_Gipsskørt Ensidigt_120 mm,1683,0.5483214,225,120,30 dB,"EI 30 A2-s1,d0"
5.040585,0,222.231_Gipsskørt Ensidigt_120 mm,1683,0.6048702,225,120,30 dB,"EI 30 A2-s1,d0"
4.925472811,0,222.201_Gipsskørt_145 mm,1733,0.714193558,225,145,44 dB,"EI 60 A2-s1,d0"
8.5691675,0,222.231_Gipsskørt Ensidigt_120 mm,1633,1.0283001,225,120,30 dB,"EI 30 A2-s1,d0"
7.56079,0,222.231_Gipsskørt Ensidigt_120 mm,1633,0.9072948,225,120,30 dB,"EI 30 A2-s1,d0"
3.69058,0,222.231_Gipsskørt Ensidigt_120 mm,1633,0.4428696,225,120,30 dB,"EI 30 A2-s1,d0"
10.947115,0,222.231_Gipsskørt Ensidigt_120 mm,1823,1.3136538,225,120,30 dB,"EI 30 A2-s1,d0"
7.40138,0,222.231_Gipsskørt Ensidigt_120 mm,1823,0.8881656,225,120,30 dB,"EI 30 A2-s1,d0"
4.090665,0,222.002_Gipsskillevæg_145 mm,1633,0.593146425,224,145,44 dB,"EI 60 A2-s1,d0"
17.07301518,0,222.231_Gipsskørt Ensidigt_120 mm,1633,2.048761821,225,120,30 dB,"EI 30 A2-s1,d0"
2.939400335,0,222.231_Gipsskørt Ensidigt_120 mm,1633,0.35272804,225,120,30 dB,"EI 30 A2-s1,d0"
3.401539,0,222.231_Gipsskørt Ensidigt_120 mm,1633,0.40818468,225,120,30 dB,"EI 30 A2-s1,d0"
3.323155,0,222.231_Gipsskørt Ensidigt_120 mm,1633,0.3987786,225,120,30 dB,"EI 30 A2-s1,d0"
1.42713,0,222.201_Gipsskørt_145 mm,1413,0.20693385,225,145,44 dB,"EI 60 A2-s1,d0"
10.56465,1,KON_Støttemur Landskab_300 mm,4143,3.169395,202,300,,
17.05655,0,213.023_Ydervæg Gitterrist_50 mm,4533,0.8528275,214,50,,
48.95640004,0,213.023_Ydervæg Gitterrist_50 mm,4533,2.447820002,214,50,,
22.36402143,1,KON_Ydervæg Sandwichelementvæg_540 mm_70-175-295,5153,12.07425272,211,540,,
8.384215,0,222.002_Gipsskillevæg_145 mm,4533,1.215711175,224,145,44 dB,"EI 60 A2-s1,d0"
7.108624912,0,222.251_Skørt Stålskelet_109 mm,1683,0.774840115,224,109,-,-
12.528625,0,222.201_Gipsskørt_145 mm,1373,1.816650625,225,145,44 dB,"EI 60 A2-s1,d0"
3.37194,0,222.001_Gipsskillevæg_145 mm,1441,0.4889313,224,145,48 dB,"EI 60 A2-s1,d0"
0.72,0,222.250_Skørt Stålskelet_50 mm,600,0.036,224,50,-,-
1.3692,0,222.250_Skørt Stålskelet_50 mm,600,0.06846,224,50,-,-
3.1948,0,222.250_Skørt Stålskelet_50 mm,600,0.15974,224,50,-,-
1.68,0,222.250_Skørt Stålskelet_50 mm,600,0.084,224,50,-,-
7.786765,0,222.002_Gipsskillevæg_145 mm,3983,1.129080925,224,145,44 dB,"EI 60 A2-s1,d0"
2.03133,0,222.112_Forsatsvæg_95 mm,3983,0.19297635,224,95,32 dB,"EI 30 A2-s1,d0"
10.04872455,0,222.002_Gipsskillevæg_145 mm,4533,1.45706506,224,145,44 dB,"EI 60 A2-s1,d0"
8.8522175,0,222.002_Gipsskillevæg_145 mm,4533,1.283571538,224,145,44 dB,"EI 60 A2-s1,d0"
3.1366125,0,222.002_Gipsskillevæg_145 mm,4533,0.454808813,224,145,44 dB,"EI 60 A2-s1,d0"
6.895500023,0,222.300_Glassystemvæg_20 mm,2500,0.13791,226,20,,
7.617435,0,222.002_Gipsskillevæg_145 mm,4533,1.104528075,224,145,44 dB,"EI 60 A2-s1,d0"
8.107085,0,222.002_Gipsskillevæg_145 mm,4533,1.175527325,224,145,44 dB,"EI 60 A2-s1,d0"
4.68525,0,222.300_Glassystemvæg_20 mm,2500,0.093705,226,20,,
1.665,0,222.001_Gipsskillevæg_145 mm,3610,0.241425,224,145,48 dB,"EI 60 A2-s1,d0"
1.664999999,0,222.001_Gipsskillevæg_145 mm,3610,0.241425,224,145,48 dB,"EI 60 A2-s1,d0"
5.922800014,0,217.002_Sokkel Tagpap på tagisolering_175 mm,670,1.026230627,217,175,,
8.404129999,0,222.002_Gipsskillevæg_145 mm,3983,1.21859885,224,145,44 dB,"EI 60 A2-s1,d0"
8.503704999,0,222.002_Gipsskillevæg_145 mm,3983,1.233037225,224,145,44 dB,"EI 60 A2-s1,d0"
4.07825,0,222.201_Gipsskørt_145 mm,1483,0.59134625,225,145,44 dB,"EI 60 A2-s1,d0"
7.3304,0,222.002_Gipsskillevæg_145 mm,3983,1.062908,224,145,44 dB,"EI 60 A2-s1,d0"
16.4753,0,217.002_Sokkel Tagpap på tagisolering_175 mm,670,2.872717125,217,175,,
11.91912754,1,KON_Væg Indervæg_Beton_300 mm,4533,3.575738261,221,300,,
1.273249995,0,213.502_Sokkel Letklinke_320 mm,550,0.407439998,213,320,,
4.6585,0,213.502_Sokkel Letklinke_320 mm,550,1.49072,213,320,,
0.66,0,213.501_Sokkel Letklinke_200 mm,550,0.132,213,200,,
1.056,0,213.502_Sokkel Letklinke_320 mm,550,0.33792,213,320,,
7.244175299,0,217.003_Sokkel Tagpap på tagisolering_250 mm,670,1.811043832,217,250,,
0.9462375,0,217.001_Sokkel Tagpap på tagisolering_150 mm,670,0.1370835,217,150,,
13.77854988,0,217.001_Sokkel Tagpap på tagisolering_150 mm,670,0.953491051,217,150,,
10.6731,0,217.001_Sokkel Tagpap på tagisolering_150 mm,590,1.600812,217,150,,
8.283,0,213.501_Sokkel Letklinke_200 mm,550,1.6566,213,200,,
8.3105,0,213.502_Sokkel Letklinke_320 mm,550,2.65936,213,320,,
8.283,0,213.502_Sokkel Letklinke_320 mm,550,2.65056,213,320,,
8.3105,0,213.502_Sokkel Letklinke_320 mm,550,2.65936,213,320,,
8.73675,0,213.502_Sokkel Letklinke_320 mm,550,2.79576,213,320,,
8.426,0,213.501_Sokkel Letklinke_200 mm,550,1.6852,213,200,,
2.83525,0,213.501_Sokkel Letklinke_200 mm,550,0.56705,213,200,,
8.5745,0,213.502_Sokkel Letklinke_320 mm,550,2.74384,213,320,,
5.7255,0,213.502_Sokkel Letklinke_320 mm,550,1.83216,213,320,,
8.67555,0,222.201_Gipsskørt_145 mm,1483,1.25795475,225,145,44 dB,"EI 60 A2-s1,d0"
6.593404717,0,222.112_Forsatsvæg_95 mm,3913,0.626373448,224,95,32 dB,"EI 30 A2-s1,d0"
1.225,0,222.300_Glassystemvæg_20 mm,2500,0.0245,226,20,,
2.1195,0,222.201_Gipsskørt_145 mm,1413,0.3073275,225,145,44 dB,"EI 60 A2-s1,d0"
3.691499976,0,222.300_Glassystemvæg_20 mm,2500,0.07383,226,20,,
3.691499976,0,222.300_Glassystemvæg_20 mm,2500,0.07383,226,20,,
3.285224986,0,222.002_Gipsskillevæg_145 mm,1413,0.476357623,224,145,44 dB,"EI 60 A2-s1,d0"
3.285224986,0,222.002_Gipsskillevæg_145 mm,1413,0.476357623,224,145,44 dB,"EI 60 A2-s1,d0"
2.475,0,222.300_Glassystemvæg_20 mm,2500,0.0495,226,20,,
2.475,0,222.300_Glassystemvæg_20 mm,2500,0.0495,226,20,,
2.475,0,222.300_Glassystemvæg_20 mm,2500,0.0495,226,20,,
3.947400029,0,222.001_Gipsskillevæg_145 mm,3060,0.572373004,224,145,48 dB,"EI 60 A2-s1,d0"
1.85,0,222.300_Glassystemvæg_20 mm,2500,0.037,226,20,,
2.475,0,222.300_Glassystemvæg_20 mm,2500,0.0495,226,20,,
2.475,0,222.300_Glassystemvæg_20 mm,2500,0.0495,226,20,,
1.404,0,222.300_Glassystemvæg_20 mm,2500,0.02808,226,20,,
2.037750013,0,222.002_Gipsskillevæg_145 mm,2860,0.295473752,224,145,44 dB,"EI 60 A2-s1,d0"
2.13525,0,222.002_Gipsskillevæg_145 mm,2500,0.30961125,224,145,44 dB,"EI 60 A2-s1,d0"
11.66249998,0,222.300_Glassystemvæg_20 mm,2500,0.23325,226,20,,
1.9915,0,222.103_Forsatsvæg_120 mm,3983,0.23898,224,120,34 dB,"EI 30 A2-s1,d0"
1.51354,0,222.103_Forsatsvæg_120 mm,3983,0.1816248,224,120,34 dB,"EI 30 A2-s1,d0"
3.66436,0,222.103_Forsatsvæg_120 mm,3983,0.4397232,224,120,34 dB,"EI 30 A2-s1,d0"
3.66436,0,222.103_Forsatsvæg_120 mm,3983,0.4397232,224,120,34 dB,"EI 30 A2-s1,d0"
2.19065,0,222.103_Forsatsvæg_120 mm,3983,0.262878,224,120,34 dB,"EI 30 A2-s1,d0"
1.681485186,0,222.103_Forsatsvæg_120 mm,3983,0.201778222,224,120,34 dB,"EI 30 A2-s1,d0"
3.763935,0,222.103_Forsatsvæg_120 mm,3983,0.4516722,224,120,34 dB,"EI 30 A2-s1,d0"
1.692775,0,222.103_Forsatsvæg_120 mm,3983,0.203133,224,120,34 dB,"EI 30 A2-s1,d0"
3.532402627,0,222.103_Forsatsvæg_120 mm,3983,0.423888315,224,120,34 dB,"EI 30 A2-s1,d0"
8.416024989,0,222.002_Gipsskillevæg_145 mm,1483,1.220323623,224,145,44 dB,"EI 60 A2-s1,d0"
0.9066,0,222.001_Gipsskillevæg_145 mm,4533,0.131457,224,145,48 dB,"EI 60 A2-s1,d0"
2.3320175,0,222.002_Gipsskillevæg_145 mm,1483,0.338142537,224,145,44 dB,"EI 60 A2-s1,d0"
2.39568,0,222.002_Gipsskillevæg_145 mm,1472,0.3473736,224,145,44 dB,"EI 60 A2-s1,d0"
45.22534857,1,KON_Ydervæg Sandwichelementvæg_540 mm_70-175-295,5153,24.38443198,211,540,,
36.62632505,1,KON_Ydervæg Sandwichelementvæg_540 mm_70-175-295,5303,19.77821553,211,540,,
4.859541416,0,222.300_Glassystemvæg_20 mm,2500,0.097190828,226,20,,
4.594195245,0,222.300_Glassystemvæg_20 mm,2500,0.091883905,226,20,,
4.74383,0,222.201_Gipsskørt_145 mm,1183,0.68785535,225,145,44 dB,"EI 60 A2-s1,d0"
50.16350907,1,KON_Væg Indervæg_Beton_250 mm,4533,12.54087727,221,250,,
18.48438,0,222.002_Gipsskillevæg_145 mm,4538,2.6802351,224,145,44 dB,"EI 60 A2-s1,d0"
21.77700082,0,222.002_Gipsskillevæg_145 mm,4533,3.157665118,224,145,44 dB,"EI 60 A2-s1,d0"
7.418425,0,222.002_Gipsskillevæg_145 mm,3610,1.075671625,224,145,44 dB,"EI 60 A2-s1,d0"
3.0708,1,KON_Væg Indervæg_Beton_250 mm,3610,0.7677,221,250,,
8.384099967,1,KON_Væg Indervæg_Beton_250 mm,3610,2.096024992,221,250,,
10.00852424,0,222.002_Gipsskillevæg_145 mm,4230,1.451236015,224,145,44 dB,"EI 60 A2-s1,d0"
2.888000009,0,222.002_Gipsskillevæg_145 mm,4230,0.418760001,224,145,44 dB,"EI 60 A2-s1,d0"
11.099835,0,222.002_Gipsskillevæg_145 mm,3913,1.609476075,224,145,44 dB,"EI 60 A2-s1,d0"
3.237160843,0,222.001_Gipsskillevæg_145 mm,4533,0.469388322,224,145,48 dB,"EI 60 A2-s1,d0"
15.77184,0,222.002_Gipsskillevæg_145 mm,3913,2.2869168,224,145,44 dB,"EI 60 A2-s1,d0"
7.610785,0,222.113_Forsatsvæg_135 mm,3913,1.008429012,224,132.5,36 dB,"EI 60 A2-s1,d0"
9.8379575,0,222.002_Gipsskillevæg_145 mm,3983,1.426503838,224,145,44 dB,"EI 60 A2-s1,d0"
11.31524961,0,222.300_Glassystemvæg_20 mm,2500,0.226304992,226,20,,
2.938416904,0,222.103_Forsatsvæg_120 mm,4533,0.352610028,224,120,34 dB,"EI 30 A2-s1,d0"
14.04998,0,222.002_Gipsskillevæg_145 mm,4533,2.0372471,224,145,44 dB,"EI 60 A2-s1,d0"
9.487,0,222.002_Gipsskillevæg_145 mm,2860,1.375615,224,145,44 dB,"EI 60 A2-s1,d0"
8.360908617,0,222.008_Gipsskillevæg Vådrum Ensidig_145 mm,4533,1.212331749,224,145,44 dB,"EI 60 A2-s1,d0"
9.640850682,0,222.008_Gipsskillevæg Vådrum Ensidig_145 mm,4533,1.397923349,224,145,44 dB,"EI 60 A2-s1,d0"
3.046995,0,222.002_Gipsskillevæg_145 mm,4533,0.441814275,224,145,44 dB,"EI 60 A2-s1,d0"
5.439756924,0,222.002_Gipsskillevæg_145 mm,4533,0.637173416,224,145,44 dB,"EI 60 A2-s1,d0"
15.1995,0,222.300_Glassystemvæg_20 mm,2500,0.30399,226,20,,
7.330400001,0,222.002_Gipsskillevæg_145 mm,4533,1.062908,224,145,44 dB,"EI 60 A2-s1,d0"
16.17098,1,KON_Væg Indervæg_Beton_200 mm,4533,3.234196,221,200,,
8.96175,0,222.002_Gipsskillevæg_145 mm,4533,1.29945375,224,145,44 dB,"EI 60 A2-s1,d0"
8.96340825,0,222.001_Gipsskillevæg_145 mm,3983,1.299694196,224,145,48 dB,"EI 60 A2-s1,d0"
12.02866,0,222.001_Gipsskillevæg_145 mm,4533,1.7441557,224,145,48 dB,"EI 60 A2-s1,d0"
5.018627223,0,222.002_Gipsskillevæg_145 mm,3983,0.727700947,224,145,44 dB,"EI 60 A2-s1,d0"
1.512135,0,222.001_Gipsskillevæg_145 mm,3350,0.219259575,224,145,48 dB,"EI 60 A2-s1,d0"
22.82259,0,222.002_Gipsskillevæg_145 mm,3983,3.30927555,224,145,44 dB,"EI 60 A2-s1,d0"
6.860665,0,222.008_Gipsskillevæg Vådrum Ensidig_145 mm,4533,0.994796425,224,145,44 dB,"EI 60 A2-s1,d0"
15.98104208,0,222.002_Gipsskillevæg_145 mm,4533,2.317251101,224,145,44 dB,"EI 60 A2-s1,d0"
8.055907763,0,222.002_Gipsskillevæg_145 mm,4533,1.168106626,224,145,44 dB,"EI 60 A2-s1,d0"
14.10004614,0,222.002_Gipsskillevæg_145 mm,4533,2.04450669,224,145,44 dB,"EI 60 A2-s1,d0"
10.405535,0,222.002_Gipsskillevæg_145 mm,4533,1.508802575,224,145,44 dB,"EI 60 A2-s1,d0"
11.74984873,0,222.002_Gipsskillevæg_145 mm,4533,1.703728028,224,145,44 dB,"EI 60 A2-s1,d0"
8.384215,0,222.002_Gipsskillevæg_145 mm,4533,1.215711175,224,145,44 dB,"EI 60 A2-s1,d0"
8.981665,0,222.002_Gipsskillevæg_145 mm,4533,1.302341425,224,145,44 dB,"EI 60 A2-s1,d0"
17.21232642,0,222.001_Gipsskillevæg_145 mm,4533,2.437237231,224,145,48 dB,"EI 60 A2-s1,d0"
7.966,0,222.002_Gipsskillevæg_145 mm,4533,1.15507,224,145,44 dB,"EI 60 A2-s1,d0"
8.57655,0,222.002_Gipsskillevæg_145 mm,4533,1.24359975,224,145,44 dB,"EI 60 A2-s1,d0"
12.5125002,0,222.300_Glassystemvæg_20 mm,2500,0.250250004,226,20,,
38.74458002,0,222.001_Gipsskillevæg_145 mm,4533,5.617964102,224,145,48 dB,"EI 60 A2-s1,d0"
10.5293775,0,"222.106_Forsatsvæg_107,5 mm",3983,1.051161048,224,107.5,32 dB,"EI 60 A2-s1,d0"
2.091075327,0,"222.106_Forsatsvæg_107,5 mm",3983,0.111993911,224,107.5,32 dB,"EI 60 A2-s1,d0"
10.5293775,0,"222.106_Forsatsvæg_107,5 mm",3983,1.058182619,224,107.5,32 dB,"EI 60 A2-s1,d0"
1.234730327,0,"222.106_Forsatsvæg_107,5 mm",3983,0.13273351,224,107.5,32 dB,"EI 60 A2-s1,d0"
4.18215,0,"222.106_Forsatsvæg_107,5 mm",3983,0.449581125,224,107.5,32 dB,"EI 60 A2-s1,d0"
1.662902827,0,"222.106_Forsatsvæg_107,5 mm",3983,0.178762054,224,107.5,32 dB,"EI 60 A2-s1,d0"
